metric_id,metric_value,timestamp
23,15,2022-12-19T07:31:03.526250
23,5,2022-12-23T02:47:19
23,5,2023-01-04T09:25:05
23,15,2023-01-06T07:42:22.527334
23,5,2023-01-16T03:12:51
23,5,2023-01-17T03:12:36
23,15,2023-01-20T06:50:24.574975
23,5,2023-01-27T20:23:11
23,5,2023-01-28T14:43:54
23,5,2023-01-29T02:24:13
23,15,2023-02-03T08:57:01.066600
23,5,2023-02-05T02:11:30
23,5,2023-02-13T02:09:12
23,15,2023-02-17T05:36:41.639021
23,5,2023-02-21T01:34:15
23,5,2023-03-01T03:58:49
23,5,2023-03-02T02:34:39
23,5,2023-03-03T03:11:35
23,15,2023-03-03T06:02:02.190944
23,5,2023-03-12T01:41:02
23,15,2023-03-17T09:05:45.728297
23,5,2023-03-25T03:24:34
23,5,2023-04-04T02:26:59
23,5,2023-04-05T13:34:41
23,15,2023-04-07T08:37:06.895880
23,15,2023-04-17T15:54:43.498188
23,5,2023-04-20T06:39:34
23,5,2023-04-21T14:41:50
23,5,2023-04-22T23:59:20
23,5,2023-04-23T02:29:44
23,5,2023-04-25T08:10:28
23,5,2023-04-26T13:51:13
23,5,2023-04-27T07:01:37
23,5,2023-04-29T01:44:29
23,5,2023-04-30T02:18:55
23,15,2023-05-02T06:36:38.841976
23,5,2023-05-03T02:41:51
23,5,2023-05-05T21:56:58
23,5,2023-05-06T02:18:29
23,5,2023-05-07T22:02:45
23,5,2023-05-08T05:46:46
23,5,2023-05-11T20:15:53
23,5,2023-05-16T03:31:27
23,5,2023-05-20T23:51:27
23,5,2023-05-21T14:42:21
23,5,2023-05-22T23:17:55
23,16,2023-05-23T09:34:41.909982
23,5,2023-05-23T10:53:24
23,5,2023-06-05T03:56:56
23,5,2023-06-06T02:17:59
23,16,2023-06-06T05:57:47.154668
23,5,2023-06-07T02:08:34
23,5,2023-06-08T01:59:00
23,5,2023-06-22T02:18:19
23,5,2023-07-02T05:11:25
23,5,2023-07-03T02:41:31
23,16,2023-07-07T06:31:23.889330
23,5,2023-07-14T05:11:33
23,5,2023-07-15T03:19:36
23,18,2023-07-21T08:49:06.496641
23,5,2023-07-25T01:56:30
23,5,2023-07-26T01:27:39
23,18,2023-08-04T19:18:30.728210
23,5,2023-08-07T07:03:34
23,5,2023-08-08T05:31:02
23,18,2023-08-18T14:50:26.025094
23,5,2023-08-20T03:24:36
23,5,2023-08-21T04:12:18
23,5,2023-09-08T04:24:23
23,5,2023-09-09T01:24:56
23,16,2023-09-21T17:23:12.737580
23,5,2023-09-22T05:10:00
23,17,2023-10-06T04:34:05.466011
23,5,2023-10-14T02:52:12
23,17,2023-10-20T08:50:20.326594
23,5,2023-10-25T03:47:10
23,5,2023-11-03T05:49:56
23,5,2023-11-17T06:05:09
23,5,2023-11-18T04:11:48
23,5,2023-11-19T02:50:08
23,5,2023-11-28T05:00:27
23,5,2023-12-08T05:27:09
23,5,2023-12-17T03:01:35
23,5,2023-12-27T01:56:22
23,5,2024-01-03T23:43:17
23,5,2024-01-04T02:32:28
23,5,2024-01-16T05:25:43
23,5,2024-01-30T21:19:52
23,5,2024-02-09T10:54:39
23,5,2024-02-10T03:49:31
23,5,2024-02-18T03:17:29
23,18,2024-02-29T01:26:32
